SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1,0.28134373100000004,33,0,0.025927042999999997,3316.0,4,0,0,2,0.0
0,0.47451313700000003,39,0,0.288894814,7500.0,7,0,1,0,3.0
1,0.581502434,25,0,652.0,1159.0,5,0,0,0,0.0
1,0.039700502,77,0,0.054278345,8916.0,14,0,1,0,0.0
0,0.9999998999999999,35,2,0.637526157,4300.0,5,3,1,1,1.0
1,0.12460942400000001,42,0,1314.0,2554.0,6,0,1,0,1.0
1,0.036336922,54,0,3981.0,2554.0,12,0,1,0,0.0
1,0.8284626279999999,59,0,0.526435389,6600.0,25,0,0,0,0.0
1,0.015213198999999998,69,0,0.013824885,650.0,4,0,0,0,0.0
1,0.684937866,52,2,0.99660068,5000.0,19,0,3,0,0.0
1,0.673252799,47,0,0.258744553,8490.0,9,0,1,0,4.0
1,0.110291309,46,0,3875.0,8311.0,16,0,2,0,0.0
1,0.0,45,1,4047.0,8311.0,4,0,3,0,1.0
1,0.391863322,44,0,0.47180816600000003,10800.0,8,0,2,0,0.0
1,0.078997531,88,0,2449.0,8311.0,8,0,2,0,0.0
1,0.265283475,48,0,0.385107099,17833.0,12,0,2,0,4.0
1,0.008199672,62,0,0.00179964,3333.0,4,0,0,0,0.0
1,0.9999998999999999,31,0,0.351742275,1520.0,5,0,0,0,2.0
0,0.9815526520000001,54,0,0.561500276,3625.0,7,0,1,0,0.0
1,0.017776859,49,0,10.0,1159.0,4,0,0,0,0.0
1,0.9999998999999999,46,0,0.312864494,2914.0,4,1,0,2,0.0
1,0.035168456,42,0,0.40799809600000003,4200.0,4,0,2,0,1.0
0,0.9430539000000001,60,0,0.337521956,7400.0,9,0,1,0,2.0
1,0.102943164,55,0,1097.0,2554.0,6,0,1,0,0.0
1,0.093659905,50,0,0.214082355,14400.0,5,0,2,0,2.0
0,0.136308619,35,0,4.59066994,2850.0,14,0,6,0,0.0
1,0.416097416,56,0,0.6633266529999999,3991.0,12,1,1,0,0.0
1,0.007808328000000001,65,0,2460.0,2554.0,10,0,1,0,0.0
1,0.002466626,55,0,0.946301057,3500.0,15,0,2,0,2.0
1,0.023314672,48,0,0.14463331699999998,10294.0,14,0,1,0,1.0
1,0.650017453,63,0,0.603816707,8750.0,17,0,2,0,1.0
1,0.245256065,55,1,0.268240759,5166.0,7,0,1,0,0.0
1,0.30295588100000004,63,0,0.341891245,6270.0,8,0,1,0,0.0
1,0.00988417,54,0,0.310737852,5000.0,20,0,1,0,2.0
1,0.261091384,44,0,0.721105117,6116.0,13,0,2,0,1.0
1,0.029476878999999997,73,0,0.26417313600000003,4250.0,6,0,0,0,1.0
1,0.212768452,57,0,2301.0,8311.0,17,0,2,0,0.0
1,0.048209605,50,0,0.340027178,6622.0,11,0,1,0,1.0
1,0.40793201100000004,45,0,0.06616528599999999,11833.0,3,0,0,0,2.0
1,0.011095586000000001,55,0,0.018596281,5000.0,15,0,0,0,1.0
1,0.9999998999999999,39,0,0.001817631,3300.0,1,0,0,0,3.0
1,0.875973047,79,0,1.0649188509999998,800.0,6,0,0,0,0.0
1,0.298355122,56,0,1913.0,2554.0,15,0,1,0,0.0
1,0.07313267700000001,55,0,0.33308145699999997,6616.0,6,0,1,0,0.0
1,0.09968382699999999,40,0,0.393556343,6486.0,17,0,1,0,2.0
1,0.06603166,88,0,0.11355520599999999,7000.0,8,0,0,0,0.0
1,0.533705734,41,0,0.890027493,4000.0,9,0,1,0,2.0
1,0.012105076000000001,86,0,0.002932942,7500.0,6,0,0,0,1.0
1,0.835552491,49,2,0.326756432,7500.0,13,0,2,0,1.0
1,0.004937029,65,0,0.306057866,6635.0,9,0,2,0,0.0
1,0.18055706800000001,61,3,0.596082994,5156.0,10,1,2,0,0.0
1,0.165296601,29,1,0.01665405,1320.0,5,0,0,0,0.0
1,0.263150628,58,1,1202.0,2554.0,5,0,1,1,0.0
1,0.593497285,49,1,1.067794576,8333.0,14,1,2,0,0.0
1,0.02743823,65,1,0.202837825,10500.0,15,0,1,0,0.0
1,0.032967698999999996,84,0,16.0,0.0,2,0,0,0,0.0
1,0.10105440199999999,46,0,0.320375472,9800.0,14,0,1,0,0.0
0,1.0021734409999998,25,2,0.09673790800000001,8000.0,4,0,0,0,0.0
1,0.9999998999999999,38,0,0.14895035,3000.0,4,0,0,0,1.0
1,0.04779761,51,0,0.151126079,4750.0,7,0,2,0,0.0
1,0.025207422,88,1,0.011996571999999999,3500.0,9,0,0,0,0.0
1,0.135633354,63,0,0.302452742,6400.0,12,0,1,0,1.0
1,0.33331746100000004,30,0,1743.0,2554.0,9,0,1,0,0.0
1,0.232697664,37,0,0.088482304,3333.0,5,0,0,0,0.0
1,0.732564359,42,0,0.47137096799999995,7439.0,9,0,1,0,0.0
1,0.342365009,56,0,0.8529608940000001,4474.0,12,0,1,0,0.0
1,0.9062646959999999,48,0,0.433108046,10800.0,13,0,3,0,2.0
1,1.006247397,30,0,0.320699708,2400.0,6,0,0,0,0.0
1,0.49967476,66,0,0.22491471600000001,8500.0,11,0,0,0,0.0
1,0.9999998999999999,67,0,0.0,12500.0,0,0,0,0,0.0
1,0.677570992,47,0,0.672665917,8000.0,9,0,2,0,0.0
1,0.12747012,40,0,0.5078431370000001,3569.0,4,0,1,0,3.0
1,0.018660447,36,0,0.00017854,5600.0,2,0,0,0,0.0
1,0.01804768,32,1,0.056100982,4990.0,8,0,0,0,3.0
0,0.75984803,31,1,0.18962247899999998,5800.0,7,0,0,0,0.0
1,0.193256357,61,0,0.38736532799999995,4083.0,9,0,0,0,1.0
1,0.9997778270000001,37,0,0.18645851600000002,5700.0,5,0,0,0,1.0
1,0.0,58,0,0.201658132,4100.0,9,0,1,0,0.0
1,0.008305311,59,0,2363.0,2554.0,17,0,1,0,0.0
1,0.080688636,39,0,0.121105232,1700.0,4,0,0,0,2.0
1,0.031351174,66,0,0.51466502,3238.0,12,0,1,0,0.0
1,0.8198523640000001,41,1,0.370242215,4334.0,4,0,0,0,2.0
0,0.726791524,43,0,6777.0,8311.0,22,0,2,0,2.0
1,0.25259037,56,0,3546.0,2554.0,8,0,1,0,0.0
1,0.9916394040000001,31,0,0.31478087,6000.0,7,0,1,0,0.0
1,0.9999998999999999,33,0,0.0,2078.0,1,0,0,0,0.0
1,0.366551498,48,0,0.792157703,4666.0,15,0,2,0,0.0
1,0.073034851,46,0,0.187698557,19200.0,7,0,1,0,2.0
1,0.246469911,59,0,0.458908218,1666.0,8,0,2,0,0.0
1,0.0,46,0,0.47988117700000005,3702.0,5,0,1,0,3.0
0,1.029337804,41,4,0.405961854,15833.0,15,0,3,0,3.0
1,0.365804416,50,0,0.330191374,3500.0,8,0,1,0,1.0
1,0.474320453,51,0,2175.0,8311.0,5,0,2,0,0.0
1,0.36991382100000003,56,0,0.07735824200000001,7600.0,5,0,0,0,2.0
1,0.268912668,31,0,0.294368475,6800.0,7,0,1,0,0.0
0,0.632631203,36,0,53.0,1159.0,1,0,0,1,0.0
1,0.994979079,49,0,0.534864242,14326.0,9,0,3,0,4.0
1,0.022223271,38,0,0.287032764,4333.0,8,0,1,0,0.0
1,0.575684863,64,0,0.8468930170000001,1560.0,5,0,1,0,1.0
1,0.301889423,54,0,0.197171344,22766.0,21,0,2,0,1.0
1,0.236020167,62,0,0.44193201,6500.0,14,0,1,0,0.0
1,0.759690929,39,0,760.0,1159.0,5,0,0,0,0.0
1,0.018849405,58,0,0.040496625,12000.0,14,0,0,0,0.0
1,0.559178121,53,0,0.368680468,7100.0,9,0,1,0,2.0
1,0.38283355700000005,49,0,0.900560565,4102.0,13,0,2,0,5.0
1,0.250782674,51,0,0.031749206,40000.0,3,0,0,0,1.0
1,0.06649525,86,0,27.0,1159.0,3,0,0,0,0.0
1,0.359201914,45,0,0.317359076,5800.0,21,0,1,0,1.0
1,0.063003293,37,4,0.22365555399999998,5968.0,13,0,1,1,0.0
1,0.9999998999999999,26,0,0.197046608,4333.0,7,0,0,0,0.0
1,0.9999998999999999,36,1,0.129148341,2500.0,1,0,0,0,0.0
1,0.9999998999999999,69,0,0.035060655,14260.0,1,0,0,0,0.0
0,1.4047936090000002,41,0,0.43810643899999996,3400.0,3,0,1,0,0.0
1,0.081784268,36,0,0.413984278,12084.0,18,0,2,0,4.0
1,0.165401778,68,0,0.392121349,4416.0,9,0,1,0,0.0
1,0.076191091,59,0,0.257499227,9700.0,15,0,2,0,1.0
1,0.72570794,24,1,487.0,1159.0,5,0,0,2,0.0
1,0.42033550799999997,57,0,0.44648856200000003,6250.0,10,0,3,0,0.0
1,0.5657822220000001,27,1,0.791558682,2700.0,6,0,1,0,0.0
1,0.09033142699999999,43,0,0.17974757,6892.0,8,0,1,0,3.0
0,0.850272995,48,0,1382.0,1159.0,15,0,0,0,3.0
1,0.030681121000000002,55,0,1404.0,2554.0,6,0,1,0,0.0
1,0.184543638,22,0,0.0029133279999999998,2745.0,2,0,0,0,0.0
1,0.038331454,50,0,969.0,2554.0,3,0,1,0,0.0
1,0.082047776,51,0,0.663245974,6333.0,15,0,5,0,1.0
1,0.009479191999999999,56,0,0.762110312,2084.0,6,0,2,0,0.0
1,0.537389407,31,0,0.02619469,5649.0,3,1,0,0,1.0
1,0.42759090000000005,39,0,0.342354782,10862.0,14,1,2,0,0.0
1,0.08973531300000001,58,0,0.34097926799999995,6800.0,17,0,1,0,2.0
1,0.0,65,0,0.0,2000.0,3,0,0,0,0.0
1,0.220672459,81,0,0.10341872199999999,10500.0,19,0,1,0,0.0
1,0.181054055,60,0,0.399379794,6126.0,13,0,3,0,0.0
1,0.5201512979999999,25,0,0.134459576,5800.0,9,0,0,0,0.0
1,0.0,81,0,286.0,1159.0,10,0,0,0,0.0
1,0.009657484000000001,89,0,0.0027144409999999997,5525.0,4,0,0,0,0.0
1,0.094314008,49,0,5126.0,8311.0,11,0,2,0,0.0
0,0.5341156020000001,31,0,0.126931233,3300.0,3,0,0,1,0.0
1,0.011923851000000001,86,0,0.005258545,2281.0,4,0,0,0,0.0
1,0.090361993,77,0,0.311583578,4091.0,7,0,1,0,0.0
1,0.421915617,37,0,0.219651528,3500.0,7,0,0,0,0.0
1,0.527004506,38,1,0.8255436140000001,4000.0,12,0,1,0,2.0
1,0.99540046,42,0,1.1566820279999999,5424.0,11,0,2,0,0.0
1,0.259805888,38,0,0.490380245,6600.0,10,0,2,0,1.0
1,0.9999998999999999,57,0,0.031236985,2400.0,1,0,0,0,0.0
1,0.300126018,50,0,0.8252176720000001,3100.0,9,0,1,0,0.0
1,0.0,27,0,0.24652970600000002,1800.0,3,0,0,0,3.0
1,0.0,72,0,0.0,5370.0,7,0,0,0,0.0
1,0.014703133,50,0,0.08484906199999999,10500.0,8,0,1,0,0.0
1,0.61376463,53,2,0.6980754809999999,4000.0,8,0,1,0,1.0
1,0.022749101,55,0,0.18786424399999999,5833.0,18,0,2,0,1.0
1,0.052233487,59,0,0.181105577,12246.0,9,0,1,0,1.0
1,0.9999998999999999,68,0,0.576945582,1708.0,2,0,2,0,0.0
1,0.001309043,69,0,1630.0,8311.0,13,0,2,0,0.0
1,0.000560034,53,0,0.386870402,8834.0,12,0,2,0,2.0
1,0.031232446,81,0,30.0,1159.0,6,0,0,0,0.0
0,0.145230201,48,0,0.423934608,12600.0,19,0,2,1,1.0
1,0.23954180100000003,48,0,0.710130719,3059.0,9,0,1,0,0.0
1,0.055341275999999995,52,0,58.0,1159.0,3,0,0,0,0.0
1,0.43140959100000004,57,0,0.700359104,9467.0,24,0,2,0,0.0
1,0.727643294,50,1,1.051337476,3700.0,14,0,1,0,1.0
1,0.0,50,0,0.289008455,1300.0,4,0,0,0,1.0
1,0.195844105,42,0,0.027091473999999997,65001.0,9,0,2,0,2.0
1,0.069027382,77,0,0.187523208,2692.0,6,0,1,0,0.0
1,0.277708892,67,0,0.064667291,3200.0,3,0,0,0,0.0
0,0.63091623,52,0,0.458205573,7500.0,5,0,2,0,0.0
1,0.9999998999999999,53,0,0.0,2329.0,0,1,0,0,0.0
0,0.9999998999999999,37,1,0.0,3831.0,0,1,0,0,0.0
1,0.016235773000000002,57,0,0.150648282,4858.0,22,0,2,0,1.0
1,0.9999998999999999,36,0,577.0,1159.0,4,0,0,0,0.0
1,0.485251475,39,0,0.253436641,4000.0,3,0,0,0,0.0
1,0.0,45,0,0.39640807299999997,5400.0,6,0,2,0,3.0
1,0.115721595,31,0,0.302024747,5333.0,12,0,2,0,0.0
1,0.025724357000000003,52,0,0.09360481,7317.0,4,0,1,0,0.0
1,0.6322591120000001,77,0,0.47420494700000004,4244.0,11,0,1,0,0.0
1,0.254924836,59,0,0.38408167299999996,10088.0,7,0,3,0,0.0
1,0.031553803,46,0,0.100988779,9000.0,4,0,0,0,3.0
1,0.069597859,62,0,812.0,2554.0,4,0,1,0,0.0
0,0.778606562,55,0,1708.0,0.0,6,2,1,0,0.0
1,0.025060934,83,0,546.0,1159.0,3,0,0,0,0.0
1,0.9758225779999999,39,0,0.044788057,3750.0,2,0,0,0,0.0
1,0.100494975,48,0,0.654336416,4000.0,7,0,2,0,0.0
1,0.001999944,82,1,0.069120287,4455.0,5,0,1,0,1.0
1,0.021928863,56,0,0.162930929,16417.0,8,0,2,0,0.0
1,0.13031487,46,0,0.106578684,5000.0,4,0,0,0,2.0
1,0.566411013,63,0,0.5830035410000001,4800.0,12,0,1,0,0.0
1,0.72037829,43,1,0.46013833299999995,2746.0,4,0,1,0,0.0
1,0.10547968699999999,33,0,0.425562299,2800.0,8,0,1,0,1.0
1,0.0,58,0,4729.0,8311.0,24,0,7,0,0.0
0,0.9999998999999999,24,0,0.0,2833.0,0,2,0,0,0.0
1,0.245394232,61,1,0.26593481399999996,11750.0,21,0,1,0,0.0
1,0.858653507,63,0,0.32260184,4565.0,12,0,0,0,0.0
1,0.444930934,57,0,0.572856786,4000.0,8,0,1,0,1.0
1,0.71761177,38,0,0.148313936,3350.0,5,0,0,0,2.0
1,0.0037687759999999997,35,0,0.24165513,6500.0,9,0,1,0,0.0
1,0.031970291,47,1,0.11680885,10666.0,6,0,1,0,0.0
1,0.559212391,47,0,0.395494061,8166.0,6,0,2,0,1.0
1,0.00146756,51,0,0.22233694699999998,5810.0,14,0,1,0,0.0
1,0.153258795,39,0,0.383681096,3210.0,6,0,1,0,0.0
1,0.438001865,60,1,0.305352442,10256.0,12,1,1,0,0.0
1,0.9999998999999999,29,0,0.023809524,2099.0,1,2,0,1,0.0
1,0.9999998999999999,68,0,0.006575895,62500.0,1,0,0,0,1.0
1,0.0,77,0,0.32008399600000004,6666.0,15,0,1,0,1.0
1,0.252200467,28,2,0.169929196,2400.0,14,0,0,1,2.0
1,0.005104401,74,0,0.062633729,5140.0,9,0,0,0,0.0
1,0.688403421,45,0,0.6904353790000001,5833.0,14,0,2,0,1.0
0,0.851882962,46,1,0.37837388899999996,12040.0,13,0,2,0,1.0
1,0.107933609,62,0,5362.0,8311.0,14,0,5,0,0.0
1,0.049038038,61,0,1316.0,2554.0,5,0,1,0,0.0
1,0.082657483,30,0,460.0,1159.0,9,0,0,0,0.0
1,0.060711127999999996,56,0,0.24768997399999998,7250.0,10,0,1,0,0.0
1,0.958551272,56,0,0.7149122809999999,2507.0,15,0,0,0,3.0
1,0.043665696,36,0,0.284102271,7000.0,5,0,2,0,0.0
1,0.48952797200000003,67,0,0.16276744699999998,5000.0,6,0,0,0,0.0
1,0.08837454,78,0,0.009057971,551.0,1,0,0,0,0.0
1,0.606583175,49,3,0.727017763,3208.0,13,0,2,0,1.0
1,0.9999998999999999,37,0,0.030764497999999998,6500.0,6,0,0,0,4.0
1,0.0,76,0,0.139161113,2550.0,7,0,0,0,0.0
1,0.35673651100000003,36,0,0.192255619,3692.0,4,0,0,0,0.0
1,0.04224036900000001,51,0,0.36240417700000005,9000.0,6,0,1,0,0.0
1,0.085831466,54,0,0.27157803,2293.0,7,0,0,0,0.0
1,0.685373171,47,0,0.162934112,12323.0,5,0,0,0,4.0
1,0.931122378,46,0,0.43794815200000003,9064.0,9,0,2,0,0.0
1,0.679313387,53,1,0.443594871,8500.0,18,0,2,0,1.0
1,0.078987778,41,0,0.210785948,15000.0,12,0,2,0,2.0
1,0.023586847999999997,37,0,0.361957429,9583.0,8,0,3,0,2.0
1,0.518952019,51,0,1.21574344,2400.0,8,0,1,0,0.0
1,0.10673507800000001,85,1,0.057825485,5775.0,5,0,0,0,0.0
1,0.261821129,50,0,0.019996924,6500.0,4,0,0,0,0.0
1,0.073332508,67,0,1068.0,2554.0,16,0,1,0,0.0
1,0.505302492,64,0,0.348781402,13334.0,9,0,2,0,1.0
0,1.078039342,51,2,0.7073428420000001,3785.0,8,0,1,1,2.0
0,0.98579572,39,0,0.261530259,3750.0,5,0,0,1,0.0
1,0.013079759,68,0,0.254867567,5700.0,12,0,1,0,0.0
1,0.0154786,63,0,37.0,1159.0,5,0,0,0,0.0
1,0.567234314,38,0,0.271899716,6700.0,6,0,0,0,2.0
1,0.17579121,45,0,0.580225499,5764.0,4,0,2,0,3.0
1,0.707191235,58,0,2900.0,8311.0,11,0,3,0,2.0
1,0.18625304,77,0,0.467673605,5428.0,26,0,2,0,1.0
1,0.207579099,53,0,0.39708823299999996,12500.0,9,0,3,0,2.0
1,0.363713674,37,0,0.137572486,5000.0,11,0,0,0,3.0
1,0.027238954,60,0,0.31910620100000003,3982.0,10,0,1,0,0.0
1,0.417726582,53,0,0.018718503,8333.0,2,0,0,0,1.0
0,0.9999998999999999,84,0,36.0,1159.0,0,0,0,0,0.0
1,0.612399523,46,1,0.40215360899999997,9100.0,11,0,3,1,2.0
1,0.11433015699999999,59,0,0.24674397899999997,5604.0,11,0,0,0,0.0
1,0.529997701,45,0,0.670429874,2302.0,12,0,2,0,1.0
1,0.252221076,58,1,0.15547576300000002,8354.0,26,0,0,0,0.0
1,0.043879065999999994,41,1,1332.0,2554.0,8,0,1,0,0.0
1,0.0,62,0,0.560577992,2698.0,5,0,1,0,0.0
0,0.706525278,54,2,0.836832633,5000.0,19,0,3,0,1.0
1,0.12206712199999999,55,0,897.0,8311.0,7,0,2,0,2.0
1,0.006046135,61,0,0.455007893,5700.0,9,0,2,0,2.0
1,0.9999998999999999,59,2,0.02490801,3532.0,1,0,0,0,1.0
1,0.11896748800000001,51,0,0.484770384,4267.0,13,0,1,0,1.0
0,0.6437342220000001,51,0,0.349958437,7217.0,7,0,2,0,4.0
1,0.677117098,65,0,0.315877863,6549.0,13,0,0,0,0.0
1,0.001090711,47,0,0.140460544,18716.0,5,0,2,0,3.0
1,0.17139968,62,0,1110.0,2554.0,5,0,1,0,3.0
1,0.029370868999999997,36,0,0.0056242969999999995,8000.0,6,0,0,0,0.0
1,0.030811857999999998,70,0,0.008966911,7917.0,8,0,0,0,0.0
1,0.213456163,64,0,0.735554618,2370.0,9,0,2,0,0.0
0,0.831853452,49,2,0.044828982,9881.0,4,5,0,0,0.0
0,0.9999998999999999,36,2,0.094893155,2760.0,1,6,0,0,4.0
1,0.557938078,41,0,0.380840894,10250.0,10,0,2,0,0.0
1,0.06419666,46,0,1.17989418,1700.0,9,0,1,0,0.0
1,0.006324305,51,0,0.217049054,10416.0,10,0,1,0,0.0
1,0.0,52,0,0.253364091,2600.0,7,0,0,0,2.0
1,0.087638778,66,0,0.258186739,3694.0,5,0,0,0,1.0
0,0.99214426,46,3,0.614100515,5630.0,22,0,2,0,1.0
1,0.20713904,36,0,0.37545306799999995,8000.0,11,0,2,0,2.0
1,0.0,53,1,0.315768423,10000.0,11,0,2,0,0.0
1,0.41347932600000004,71,0,0.326841975,8061.0,8,0,1,0,0.0
0,0.991008991,24,1,250.0,1159.0,8,0,0,1,0.0
1,0.274941664,56,0,0.356038364,5108.0,16,0,1,0,0.0
1,0.09354768,57,1,0.421326294,12500.0,12,0,4,0,0.0
1,0.117319113,49,0,28.0,1159.0,3,0,0,0,1.0
1,0.144168877,56,0,0.720129708,4008.0,16,0,2,0,0.0
1,0.34221326799999996,50,0,0.403647708,8333.0,10,0,3,0,2.0
1,0.27155351899999997,28,0,0.21803093199999998,2650.0,2,0,0,0,0.0
1,0.034064271,69,0,323.0,1159.0,9,0,0,0,0.0
1,0.13562015800000002,41,0,0.281595467,18000.0,8,0,2,1,1.0
1,0.961244137,28,1,126.0,1159.0,3,0,0,0,0.0
1,0.69252847,30,3,0.269824708,4791.0,12,1,0,1,3.0
1,0.167747385,48,1,0.636907501,4345.0,13,0,1,0,0.0
1,0.20953488,56,0,0.257074293,10000.0,12,0,2,0,1.0
1,0.9999998999999999,61,0,0.254935622,1164.0,2,0,0,0,0.0
1,0.753784617,59,0,0.478455705,5801.0,8,0,1,0,1.0
1,0.0,59,0,0.352836353,10100.0,14,0,3,0,0.0
1,0.000103969,58,0,0.40209965,6000.0,16,0,2,0,1.0
1,0.794554235,52,0,0.332681468,8692.0,8,0,1,0,0.0
1,0.0,58,0,0.322264609,11533.0,10,0,2,0,2.0
1,0.8622754490000001,58,1,12.0,1159.0,1,0,0,0,0.0
1,0.0,42,0,0.310228348,7400.0,10,0,2,0,0.0
0,0.013727153999999998,71,4,0.001879935,7978.0,18,2,0,0,0.0
1,0.052555695,71,0,33.0,1159.0,8,0,0,0,0.0
1,0.987432675,47,0,0.9924452840000001,9000.0,11,0,2,0,3.0
1,0.47196067,30,0,0.42303736700000005,5833.0,5,0,1,0,3.0
1,0.159693245,59,0,0.292682927,2500.0,9,0,0,0,1.0
1,0.072663139,38,0,0.253056582,10550.0,16,0,2,0,2.0
1,0.231448903,50,0,0.439137645,15074.0,15,0,3,0,1.0
1,0.700249792,27,0,0.242380261,2066.0,4,0,0,0,2.0
1,0.123624433,48,0,0.611085766,4383.0,9,0,1,0,2.0
1,0.131735175,40,0,0.236327829,6600.0,8,0,2,0,0.0
1,0.080501318,58,0,0.287745787,5695.0,11,0,1,0,2.0
1,0.0027139309999999997,76,0,0.256623295,6378.0,10,0,3,0,1.0
1,0.068954317,35,1,0.212315074,2500.0,6,0,0,0,2.0
1,0.33405125,55,0,0.306417825,5250.0,6,0,0,0,0.0
1,0.670289226,50,0,1.5203867169999998,2378.0,7,0,2,0,2.0
1,0.438927269,56,0,0.397945015,3600.0,9,0,2,0,0.0
1,0.037389272,60,0,0.268513655,7615.0,7,0,1,0,0.0
1,0.076711186,84,0,0.109873157,5833.0,10,0,0,0,0.0
1,0.015551185,51,0,1215.0,2554.0,7,0,1,0,0.0
1,0.985389781,51,1,0.515205086,56000.0,42,0,25,0,1.0
0,0.9083802940000001,57,0,0.116913484,6414.0,3,0,1,0,0.0
1,1.189009159,36,0,0.035491127000000004,8001.0,2,0,0,1,5.0
1,0.9999998999999999,37,0,0.092976756,4000.0,1,0,0,0,1.0
1,0.08768164099999999,39,0,0.173041348,20000.0,9,0,1,0,3.0
1,0.234924235,32,0,0.182424594,3447.0,5,0,0,0,0.0
1,0.0014467470000000002,67,0,0.000166639,6000.0,4,0,0,0,0.0
1,0.092964479,56,0,0.297033854,9540.0,9,0,1,0,3.0
1,0.34944905600000004,37,0,0.432879856,6100.0,11,0,2,0,2.0
1,0.032184891,48,0,1891.0,2554.0,17,0,1,0,0.0
1,0.887178818,56,0,0.16342884900000001,12353.0,7,0,1,0,2.0
1,0.918260519,36,1,990.0,1159.0,8,0,0,1,0.0
1,0.079224103,65,0,2864.0,2554.0,4,0,1,0,1.0
1,0.008931386,72,0,0.003979534,1758.0,11,0,0,0,0.0
1,0.0,68,0,0.262747451,5000.0,7,0,0,0,0.0
1,0.103708201,61,0,0.532770495,4500.0,14,0,3,0,0.0
1,0.01425596,79,0,0.003047329,10500.0,11,0,0,0,0.0
1,0.038473009,45,0,0.220674436,14500.0,9,0,4,0,0.0
1,0.039753447000000004,66,0,0.243919633,2836.0,15,0,0,0,0.0
1,0.041746521,52,0,0.072385523,5000.0,3,0,0,0,3.0
1,0.22615392899999998,65,0,0.278647546,7600.0,11,0,2,0,1.0
1,0.016773843,58,0,0.08249057,18292.0,9,0,1,0,5.0
1,0.630787623,67,0,0.37942033,7210.0,12,0,2,0,0.0
1,0.033081011,82,0,0.009229755,9100.0,8,0,0,0,0.0
1,0.38323353299999996,51,0,0.000333311,15000.0,2,0,0,0,1.0
1,0.9999998999999999,48,0,0.36543268700000003,8400.0,6,0,3,0,1.0
1,0.002592513,82,0,22.0,1159.0,8,0,0,0,0.0
1,0.010579885,50,0,0.34211168,4100.0,5,0,2,0,2.0
1,0.11675367800000001,56,0,1342.0,2554.0,13,0,1,0,1.0
1,0.24685021,61,0,0.256522066,13300.0,6,0,1,0,0.0
0,0.9999998999999999,50,1,1305.0,2554.0,2,0,1,0,0.0
1,0.052639803,41,1,0.017979144,5561.0,2,0,0,0,0.0
1,0.037555034,47,0,0.045981607,2500.0,5,0,0,0,0.0
1,0.19469294,50,0,0.261819054,12500.0,12,0,2,0,3.0
1,0.059082085,46,0,0.283129416,5802.0,5,0,1,0,0.0
0,0.494183265,50,0,1970.0,1159.0,31,0,0,0,0.0
1,0.060337279,61,0,1843.0,2554.0,4,0,1,0,0.0
1,0.218063562,46,1,0.144645885,7666.0,11,0,0,0,2.0
1,0.9999998999999999,31,0,0.069170772,4871.0,2,0,0,0,3.0
1,0.073579622,58,0,0.256403232,7300.0,17,0,2,0,0.0
1,0.9999998999999999,59,0,0.105244738,20000.0,5,0,0,0,1.0
1,0.00409852,49,0,0.100904015,7521.0,4,0,1,0,0.0
1,0.325321022,41,0,2470.0,8311.0,10,0,2,0,5.0
1,0.237374594,62,0,0.550689862,5000.0,8,0,1,0,0.0
1,0.069216588,67,0,0.024338172999999998,4683.0,6,0,0,0,0.0
1,0.262373763,32,0,0.23244189,4000.0,8,0,0,0,0.0
1,0.004545317,73,0,515.0,1159.0,3,0,0,0,0.0
1,0.238933602,41,0,0.234933158,9125.0,8,0,1,0,3.0
1,0.004418502,53,0,244.0,1159.0,4,0,0,0,1.0
1,0.0,89,0,0.0,4257.0,2,0,0,0,0.0
1,0.132242238,41,0,0.110499335,15800.0,5,0,1,0,2.0
1,0.27420826800000003,43,0,0.492847254,6500.0,14,0,1,0,3.0
1,0.9999998999999999,46,0,0.569664903,1700.0,4,0,1,0,3.0
1,0.005472365,59,0,0.173119663,8548.0,7,0,1,0,0.0
1,0.20722288600000002,74,0,0.686578355,4000.0,23,0,2,0,1.0
1,0.087225384,39,0,180.0,1159.0,6,0,0,0,0.0
1,0.12375096099999999,89,0,4.0,1159.0,3,0,0,0,0.0
1,0.01361178,69,0,1.125574273,3917.0,15,0,2,0,0.0
1,0.317853572,45,1,0.94457065,2200.0,8,0,1,0,2.0
0,0.9999998999999999,56,0,1196.0,2554.0,11,2,1,0,0.0
1,0.00511959,53,0,820.0,2554.0,2,0,1,0,0.0
1,0.022425494,68,0,0.007492114,2535.0,3,0,0,0,0.0
1,0.057882458,29,0,1.996215705,1056.0,4,0,2,0,0.0
1,0.037979647000000005,73,0,0.319736053,5000.0,15,0,1,0,0.0
1,0.5289286679999999,62,0,0.894819193,5751.0,8,0,2,0,1.0
1,0.544104394,40,1,0.9256716220000001,15000.0,11,0,1,0,3.0
1,0.131357127,49,0,15058.0,8311.0,19,0,4,0,0.0
1,0.055637774,76,0,44.0,1159.0,2,0,0,0,0.0
1,0.055905243,53,0,0.381061825,4350.0,8,0,1,0,0.0
1,0.0,30,0,0.467745775,4200.0,5,0,2,0,0.0
1,0.22775247199999998,36,0,0.489371125,6773.0,6,0,2,0,2.0
1,0.284245258,51,0,0.5248220029999999,10252.0,11,0,2,0,0.0
